geneID	gene_name	description	chrom	desc	start	stop	strand
84247	LDOC1L	leucine zipper down-regulated in cancer 1 like	22	gene	44888450	44894005	-
388910	LINC00207	long intergenic non-protein coding RNA 207	22	gene	44965220	44968329	+
414351	LINC00229	long intergenic non-protein coding RNA 229	22	gene	45002208	45021299	-
55615	PRR5	proline rich 5	22	gene	45064427	45133561	+
553158	PRR5-ARHGAP8	PRR5-ARHGAP8 readthrough	22	gene	45098078	45258664	+
23779	ARHGAP8	Rho GTPase activating protein 8	22	gene	45148438	45258664	+
112885	PHF21B	PHD finger protein 21B	22	gene	45277042	45405809	-
100506714	NUP50-AS1	NUP50 antisense RNA 1 (head to head)	22	gene	45529639	45559662	-
10762	NUP50	nucleoporin 50	22	gene	45559726	45583892	+
23313	KIAA0930	KIAA0930	22	gene	45588123	45636650	-
100302149	MIR1249	microRNA 1249	22	gene	45596835	45596900	-
7380	UPK3A	uroplakin 3A	22	gene	45680868	45691755	+
55007	FAM118A	family with sequence similarity 118 member A	22	gene	45705081	45737836	+
27127	SMC1B	structural maintenance of chromosomes 1B	22	gene	45739944	45809500	-
26150	RIBC2	RIB43A domain with coiled-coils 2	22	gene	45809572	45828302	+
2192	FBLN1	fibulin 1	22	gene	45898719	45997014	+
100506737	LINC01589	long intergenic non-protein coding RNA 1589	22	gene	46000312	46001527	-
25814	ATXN10	ataxin 10	22	gene	46067678	46241187	+
100616253	MIR4762	microRNA 4762	22	gene	46156404	46156478	+
7477	WNT7B	Wnt family member 7B	22	gene	46316246	46373008	-
100271722	LINC00899	long intergenic non-protein coding RNA 899	22	gene	46435787	46440748	-
55267	PRR34	proline rich 34	22	gene	46446339	46450024	-
150381	PRR34-AS1	PRR34 antisense RNA 1	22	gene	46449726	46454402	+
400931	MIRLET7BHG	MIRLET7B host gene	22	gene	46481877	46509808	+
100500828	MIR3619	microRNA 3619	22	gene	46486924	46487006	+
406883	MIRLET7A3	microRNA let-7a-3	22	gene	46508629	46508702	+
100616143	MIR4763	microRNA 4763	22	gene	46509446	46509537	+
406884	MIRLET7B	microRNA let-7b	22	gene	46509566	46509648	+
5465	PPARA	peroxisome proliferator activated receptor alpha	22	gene	46546499	46639653	+
150383	CDPF1	cysteine rich DPF motif domain containing 1	22	gene	46639910	46646193	-
10343	PKDREJ	polycystin (PKD) family receptor for egg jelly	22	gene	46651560	46659219	-
55020	TTC38	tetratricopeptide repeat domain 38	22	gene	46663861	46689905	+
150384	GTSE1-AS1	GTSE1 antisense RNA 1 (head to head)	22	gene	46691040	46692557	-
51512	GTSE1	G2 and S-phase expressed 1	22	gene	46692638	46726707	+
55687	TRMU	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase	22	gene	46731298	46753237	+
9620	CELSR1	cadherin EGF LAG seven-pass G-type receptor 1	22	gene	46756731	46933067	-
23151	GRAMD4	GRAM domain containing 4	22	gene	47016299	47075688	+
64781	CERK	ceramide kinase	22	gene	47080307	47134152	-
25771	TBC1D22A	TBC1 domain family member 22A	22	gene	47158514	47571342	+
642757	TBC1D22A-AS1	TBC1D22A antisense RNA 1	22	gene	47309988	47311938	-
339685	LOC339685	uncharacterized LOC339685	22	gene	47741321	47769291	+
101927722	LINC01644	long intergenic non-protein coding RNA 1644	22	gene	47857048	47882860	-
400932	LINC00898	long intergenic non-protein coding RNA 898	22	gene	48016792	48027318	-
284930	LOC284930	uncharacterized LOC284930	22	gene	48027423	48251349	+
100422916	MIR3201	microRNA 3201	22	gene	48670176	48670227	+
25817	FAM19A5	family with sequence similarity 19 member A5%2C C-C motif chemokine like	22	gene	48885272	49147747	+
284933	LOC284933	uncharacterized LOC284933	22	gene	48934712	48943199	-
100616415	MIR4535	microRNA 4535	22	gene	49176107	49176165	+
100128946	LINC01310	long intergenic non-protein coding RNA 1310	22	gene	49262582	49294198	+
348645	C22orf34	chromosome 22 open reading frame 34	22	gene	49808173	50051190	-
100500882	MIR3667	microRNA 3667	22	gene	49937041	49937114	-
23774	BRD1	bromodomain containing 1	22	gene	50166926	50221196	-
9889	ZBED4	zinc finger BED-type containing 4	22	gene	50247497	50283726	+
79087	ALG12	ALG12%2C alpha-1%2C6-mannosyltransferase	22	gene	50296852	50312106	-
79174	CRELD2	cysteine rich with EGF like domains 2	22	gene	50312278	50321188	+
415116	PIM3	Pim-3 proto-oncogene%2C serine/threonine kinase	22	gene	50354143	50357720	+
102465493	MIR6821	microRNA 6821	22	gene	50356514	50356587	+
400935	IL17REL	interleukin 17 receptor E like	22	gene	50432942	50451055	-
23209	MLC1	megalencephalic leukoencephalopathy with subcortical cysts 1	22	gene	50497820	50524358	-
54456	MOV10L1	Mov10 RISC complex RNA helicase like 1	22	gene	50528435	50600116	+
56666	PANX2	pannexin 2	22	gene	50609160	50618724	+
80305	TRABD	TraB domain containing	22	gene	50624341	50638028	+
83642	SELENOO	selenoprotein O	22	gene	50639408	50656045	+
85378	TUBGCP6	tubulin gamma complex associated protein 6	22	gene	50656118	50683400	-
83933	HDAC10	histone deacetylase 10	22	gene	50683612	50689834	-
6300	MAPK12	mitogen-activated protein kinase 12	22	gene	50691330	50700239	-
5600	MAPK11	mitogen-activated protein kinase 11	22	gene	50702142	50708822	-
23654	PLXNB2	plexin B2	22	gene	50713408	50746001	-
414918	DENND6B	DENN domain containing 6B	22	gene	50750392	50765489	-
9701	PPP6R2	protein phosphatase 6 regulatory subunit 2	22	gene	50781746	50883519	+
6305	SBF1	SET binding factor 1	22	gene	50883429	50913500	-
79924	ADM2	adrenomedullin 2	22	gene	50920153	50924866	+
55586	MIOX	myo-inositol oxygenase	22	gene	50925213	50928750	+
91289	LMF2	lipase maturation factor 2	22	gene	50941376	50946135	-
29781	NCAPH2	non-SMC condensin II complex subunit H2	22	gene	50946645	50963209	+
9997	SCO2	SCO2%2C cytochrome c oxidase assembly protein	22	gene	50961997	50964868	-
1890	TYMP	thymidine phosphorylase	22	gene	50964181	50968514	-
440836	ODF3B	outer dense fiber of sperm tails 3B	22	gene	50968838	50971008	-
113730	KLHDC7B	kelch domain containing 7B	22	gene	50986462	50989452	+
644186	SYCE3	synaptonemal complex central element protein 3	22	gene	50989541	51001381	-
386593	CHKB-CPT1B	CHKB-CPT1B readthrough (NMD candidate)	22	gene	51007290	51021428	-
1375	CPT1B	carnitine palmitoyltransferase 1B	22	gene	51007290	51017096	-
1120	CHKB	choline kinase beta	22	gene	51017387	51021428	-
100144603	CHKB-AS1	CHKB antisense RNA 1 (head to head)	22	gene	51021455	51033710	+
23542	MAPK8IP2	mitogen-activated protein kinase 8 interacting protein 2	22	gene	51039114	51049979	+
410	ARSA	arylsulfatase A	22	gene	51061182	51066601	-
105373100	LOC105373100	uncharacterized LOC105373100	22	gene	51174257	51176597	-
49	ACR	acrosin	22	gene	51176652	51183727	+
11158	RABL2B	RAB%2C member of RAS oncogene family-like 2B	22	gene	51205920	51222087	-
55344	PLCXD1	phosphatidylinositol specific phospholipase C X domain containing 1	X	gene	192991	220023	+
28227	PPP2R3B	protein phosphatase 2 regulatory subunit B''beta	X	gene	294668	347690	-
6473	SHOX	short stature homeobox	X	gene	585079	620146	+
1438	CSF2RA	colony stimulating factor 2 receptor alpha subunit	X	gene	1387693	1428828	+
100500894	MIR3690	microRNA 3690	X	gene	1412811	1412885	+
3563	IL3RA	interleukin 3 receptor subunit alpha	X	gene	1455509	1501582	+
293	SLC25A6	solute carrier family 25 member 6	X	gene	1505045	1511039	-
751580	LINC00106	long intergenic non-protein coding RNA 106	X	gene	1515918	1518305	+
80161	ASMTL-AS1	ASMTL antisense RNA 1	X	gene	1519424	1534314	+
8623	ASMTL	acetylserotonin O-methyltransferase-like	X	gene	1522032	1572655	-
286530	P2RY8	purinergic receptor P2Y8	X	gene	1581465	1656037	-
8227	AKAP17A	A-kinase anchoring protein 17A	X	gene	1710486	1721413	+
438	ASMT	acetylserotonin O-methyltransferase	X	gene	1714348	1761974	+
207063	DHRSX	dehydrogenase/reductase X-linked	X	gene	2137547	2419015	-
9189	ZBED1	zinc finger BED-type containing 1	X	gene	2404455	2419008	-
102464837	MIR6089	microRNA 6089	X	gene	2527232	2527295	+
100359394	LINC00102	long intergenic non-protein coding RNA 102	X	gene	2531032	2533388	-
4267	CD99	CD99 molecule	X	gene	2609174	2659350	+
7499	XG	Xg blood group	X	gene	2670093	2734541	+
8908	GYG2	glycogenin 2	X	gene	2746863	2800861	+
414	ARSD	arylsulfatase D	X	gene	2822011	2847416	-
100506356	ARSD-AS1	ARSD antisense RNA 1	X	gene	2822945	2824163	+
415	ARSE	arylsulfatase E (chondrodysplasia punctata 1)	X	gene	2852673	2886351	-
347527	ARSH	arylsulfatase family member H	X	gene	2924654	2951426	+
416	ARSF	arylsulfatase F	X	gene	2958275	3030770	+
100129464	LINC01546	long intergenic non-protein coding RNA 1546	X	gene	3189861	3202694	+
25878	MXRA5	matrix remodeling associated 5	X	gene	3226606	3264684	-
5613	PRKX	protein kinase%2C X-linked	X	gene	3522384	3631675	-
100873944	PRKX-AS1	PRKX antisense RNA 1	X	gene	3577528	3586233	+
100189132	TRNAI7		X	gene	3756418	3756491	-
100189050	TRNAI3		X	gene	3794842	3794915	-
100189427	TRNAI26		X	gene	3833271	3833344	-
101928201	LOC101928201	uncharacterized LOC101928201	X	gene	4545241	4551613	-
57502	NLGN4X	neuroligin 4%2C X-linked	X	gene	5808067	6146923	-
105373156	LOC105373156	uncharacterized LOC105373156	X	gene	6144399	6148332	+
100616373	MIR4770	microRNA 4770	X	gene	6301947	6302004	-
51481	VCX3A	variable charge%2C X-linked 3A	X	gene	6451659	6453159	-
8226	PUDP	pseudouridine 5'-phosphatase	X	gene	6966961	7066231	-
412	STS	steroid sulfatase (microsomal)%2C isozyme S	X	gene	7065293	7272684	+
100616467	MIR4767	microRNA 4767	X	gene	7065901	7065978	+
26609	VCX	variable charge%2C X-linked	X	gene	7810303	7812184	+
8228	PNPLA4	patatin like phospholipase domain containing 4	X	gene	7866804	7895780	-
723779	MIR651	microRNA 651	X	gene	8095006	8095102	+
51480	VCX2	variable charge%2C X-linked 2	X	gene	8137985	8139308	-
425054	VCX3B	variable charge%2C X-linked 3B	X	gene	8432871	8434551	+
3730	ANOS1	anosmin 1	X	gene	8496915	8700228	-
171482	FAM9A	family with sequence similarity 9 member A	X	gene	8758836	8769424	-
171483	FAM9B	family with sequence similarity 9 member B	X	gene	8992273	9002168	-
6907	TBL1X	transducin beta like 1X-linked	X	gene	9431335	9687780	+
4935	GPR143	G protein-coupled receptor 143	X	gene	9693453	9734005	-
357	SHROOM2	shroom family member 2	X	gene	9754496	9917483	+
100288814	CLDN34	claudin 34	X	gene	9935398	9936042	+
55841	WWC3	WWC family member 3	X	gene	9983795	10112518	+
1183	CLCN4	chloride voltage-gated channel 4	X	gene	10124985	10205700	+
4281	MID1	midline 1	X	gene	10413350	10851809	-
3052	HCCS	holocytochrome c synthase	X	gene	11129406	11141206	+
395	ARHGAP6	Rho GTPase activating protein 6	X	gene	11155663	11683821	-
265	AMELX	amelogenin%2C X-linked	X	gene	11311533	11318881	+
100847063	MIR548AX	microRNA 548ax	X	gene	11336734	11336806	-
10943	MSL3	male-specific lethal 3 homolog (Drosophila)	X	gene	11776278	11793872	+
9758	FRMPD4	FERM and PDZ domain containing 4	X	gene	12156585	12742642	+
5634	PRPS2	phosphoribosyl pyrophosphate synthetase 2	X	gene	12809474	12842346	+
51284	TLR7	toll like receptor 7	X	gene	12885202	12908480	+
349408	TLR8-AS1	TLR8 antisense RNA 1	X	gene	12920936	12961419	-
51311	TLR8	toll like receptor 8	X	gene	12924739	12941288	+
7114	TMSB4X	thymosin beta 4%2C X-linked	X	gene	12993226	12995346	+
171484	FAM9C	family with sequence similarity 9 member C	X	gene	13053736	13062917	-
100093698	GS1-600G8.3	unknown transcript	X	gene	13328771	13338052	+
92552	ATXN3L	ataxin 3 like	X	gene	13336766	13338518	-
100133123	LINC01203	long intergenic non-protein coding RNA 1203	X	gene	13353360	13359944	+
25975	EGFL6	EGF like domain multiple 6	X	gene	13587694	13651694	+
102466519	MIR6086	microRNA 6086	X	gene	13608411	13608465	+
170082	TCEANC	transcription elongation factor A N-terminal and central domain containing	X	gene	13671225	13683528	+
9367	RAB9A	RAB9A%2C member RAS oncogene family	X	gene	13707240	13727944	+
6399	TRAPPC2	trafficking protein particle complex 2	X	gene	13730361	13752754	-
8481	OFD1	OFD1%2C centriole and centriolar satellite protein	X	gene	13752832	13787480	+
2824	GPM6B	glycoprotein M6B	X	gene	13789041	13956943	-
54960	GEMIN8	gem nuclear organelle associated protein 8	X	gene	14024845	14048035	-
2742	GLRA2	glycine receptor alpha 2	X	gene	14547420	14749934	+
2187	FANCB	Fanconi anemia complementation group B	X	gene	14861529	14891191	-
158747	MOSPD2	motile sperm domain containing 2	X	gene	14891527	14940288	+
140462	ASB9	ankyrin repeat and SOCS box containing 9	X	gene	15262109	15288589	-
140456	ASB11	ankyrin repeat and SOCS box containing 11	X	gene	15299819	15333746	-
5277	PIGA	phosphatidylinositol glycan anchor biosynthesis class A	X	gene	15337573	15353676	-
100532742	PIR-FIGF	PIR-FIGF readthrough	X	gene	15363713	15509432	-
2277	VEGFD	vascular endothelial growth factor D	X	gene	15363713	15402535	-
8544	PIR	pirin	X	gene	15402921	15511711	-
660	BMX	BMX non-receptor tyrosine kinase	X	gene	15518900	15574652	+
59272	ACE2	angiotensin I converting enzyme 2	X	gene	15579156	15620192	-
104798195	GS1-594A7.3	uncharacterized LOC104798195	X	gene	15621004	15639607	+
57393	TMEM27	transmembrane protein 27	X	gene	15645439	15683154	-
11238	CA5B	carbonic anhydrase 5B	X	gene	15756412	15805748	+
8551	INE2	inactivation escape 2 (non-protein coding)	X	gene	15803839	15805712	-
8233	ZRSR2	zinc finger CCCH-type%2C RNA binding motif and serine/arginine rich 2	X	gene	15808574	15841383	+
8905	AP1S2	adaptor related protein complex 1 sigma 2 subunit	X	gene	15843929	15873137	-
2925	GRPR	gastrin releasing peptide receptor	X	gene	16141424	16171641	+
645864	MAGEB17	MAGE family member B17	X	gene	16185604	16189516	+
56474	CTPS2	CTP synthase 2	X	gene	16606122	16731102	-
100616428	MIR548AM	microRNA 548am	X	gene	16645135	16645208	-
795	S100G	S100 calcium binding protein G	X	gene	16668281	16672791	+
94056	SYAP1	synapse associated protein 1	X	gene	16737707	16780807	+
55787	TXLNG	taxilin gamma	X	gene	16804555	16862642	+
5931	RBBP7	RB binding protein 7%2C chromatin remodeling factor	X	gene	16862773	16888534	-
9185	REPS2	RALBP1 associated Eps domain containing 2	X	gene	16964814	17171403	+
4810	NHS	NHS actin remodeling regulator	X	gene	17393543	17754114	+
100616249	MIR4768	microRNA 4768	X	gene	17444004	17444077	+
101928389	LOC101928389	uncharacterized LOC101928389	X	gene	17546558	17605281	+
100873920	NHS-AS1	NHS antisense RNA 1	X	gene	17570470	17577248	-
6322	SCML1	sex comb on midleg-like 1 (Drosophila)	X	gene	17755569	17773108	+
10742	RAI2	retinoic acid induced 2	X	gene	17818169	17879457	-
105373144	LINC01456	long intergenic non-protein coding RNA 1456	X	gene	17988293	18122764	-
139105	BEND2	BEN domain containing 2	X	gene	18181051	18239024	-
10389	SCML2	sex comb on midleg-like 2 (Drosophila)	X	gene	18257433	18372844	-
6792	CDKL5	cyclin dependent kinase like 5	X	gene	18443725	18671749	+
6247	RS1	retinoschisin 1	X	gene	18657808	18690223	-
100189191	TRNAV19		X	gene	18693029	18693101	-
100874004	PPEF1-AS1	PPEF1 antisense RNA 1	X	gene	18706762	18710806	-
5475	PPEF1	protein phosphatase with EF-hand domain 1	X	gene	18709045	18846035	+
100132163	PHKA2-AS1	PHKA2 antisense RNA 1	X	gene	18908414	18913093	+
5256	PHKA2	phosphorylase kinase regulatory subunit alpha 2	X	gene	18910416	19002480	-
10149	ADGRG2	adhesion G protein-coupled receptor G2	X	gene	19007425	19140755	-
5160	PDHA1	pyruvate dehydrogenase (lipoamide) alpha 1	X	gene	19362011	19379825	+
389840	MAP3K15	mitogen-activated protein kinase kinase kinase 15	X	gene	19378176	19533379	-
30011	SH3KBP1	SH3 domain containing kinase binding protein 1	X	gene	19552083	19905744	-
256643	CXorf23	chromosome X open reading frame 23	X	gene	19930978	19988382	-
729609	LOC729609	uncharacterized LOC729609	X	gene	20004935	20007897	-
256714	MAP7D2	MAP7 domain containing 2	X	gene	20024831	20135114	-
100500809	MIR23C	microRNA 23c	X	gene	20035206	20035305	-
1964	EIF1AX	eukaryotic translation initiation factor 1A%2C X-linked	X	gene	20142636	20159966	-
100158262	SCARNA9L	small Cajal body-specific RNA 9-like	X	gene	20154184	20154531	-
100874078	EIF1AX-AS1	EIF1AX antisense RNA 1	X	gene	20158086	20158562	+
6197	RPS6KA3	ribosomal protein S6 kinase A3	X	gene	20168029	20284750	-
22866	CNKSR2	connector enhancer of kinase suppressor of Ras 2	X	gene	21392416	21672813	+
257240	KLHL34	kelch like family member 34	X	gene	21673467	21676505	-
23676	SMPX	small muscle protein%2C X-linked	X	gene	21724090	21776278	-
51360	MBTPS2	membrane bound transcription factor peptidase%2C site 2	X	gene	21857656	21903541	+
404281	YY2	YY2 transcription factor	X	gene	21874105	21876845	+
6611	SMS	spermine synthase	X	gene	21958691	22012955	+
5251	PHEX	phosphate regulating endopeptidase homolog%2C X-linked	X	gene	22050562	22269427	+
100873942	PHEX-AS1	PHEX antisense RNA 1	X	gene	22180849	22191100	-
100873065	PTCHD1-AS	PTCHD1 antisense RNA (head to head)	X	gene	22211122	23311263	-
158506	ZNF645	zinc finger protein 645	X	gene	22291030	22292578	+
168400	DDX53	DEAD-box helicase 53	X	gene	23018078	23020206	+
139411	PTCHD1	patched domain containing 1	X	gene	23352985	23414918	+
10549	PRDX4	peroxiredoxin 4	X	gene	23685645	23704514	+
23597	ACOT9	acyl-CoA thioesterase 9	X	gene	23719172	23761407	-
6303	SAT1	spermidine/spermine N1-acetyltransferase 1	X	gene	23801275	23804340	+
79135	APOO	apolipoprotein O	X	gene	23851465	23926057	-
254158	CXorf58	chromosome X open reading frame 58	X	gene	23926123	23957624	+
80311	KLHL15	kelch like family member 15	X	gene	24001833	24045303	-
1968	EIF2S3	eukaryotic translation initiation factor 2 subunit gamma	X	gene	24073065	24096927	+
100873922	ZFX-AS1	ZFX antisense RNA 1	X	gene	24164342	24167771	-
7543	ZFX	zinc finger protein%2C X-linked	X	gene	24167106	24234372	+
170067	SUPT20HL2	SPT20 homolog%2C SAGA complex component-like 2	X	gene	24328979	24331432	-
100130302	SUPT20HL1	SPT20 homolog%2C SAGA complex component-like 1	X	gene	24380878	24383541	+
5165	PDK3	pyruvate dehydrogenase kinase 3	X	gene	24483344	24568583	+
9468	PCYT1B	phosphate cytidylyltransferase 1%2C choline%2C beta	X	gene	24576204	24690979	-
100874088	PCYT1B-AS1	PCYT1B antisense RNA 1	X	gene	24668190	24676354	+
5422	POLA1	DNA polymerase alpha 1%2C catalytic subunit	X	gene	24711950	25015103	+
677773	SCARNA23	small Cajal body-specific RNA 23	X	gene	24762558	24762687	+
170302	ARX	aristaless related homeobox	X	gene	25021811	25034065	-
286514	MAGEB18	MAGE family member B18	X	gene	26156460	26158853	+
158809	MAGEB6	MAGE family member B6	X	gene	26210557	26213763	+
347541	MAGEB5	MAGE family member B5	X	gene	26234286	26236387	+
347442	DCAF8L2	DDB1 and CUL4 associated factor 8 like 2	X	gene	27764926	27766938	+
139422	MAGEB10	MAGE family member B10	X	gene	27826107	27841131	+
139425	DCAF8L1	DDB1 and CUL4 associated factor 8 like 1	X	gene	27996110	27999566	-
102465140	MIR6134	microRNA 6134	X	gene	28513672	28513780	-
11141	IL1RAPL1	interleukin 1 receptor accessory protein like 1	X	gene	28605681	29974017	+
100847047	MIR4666B	microRNA 4666b	X	gene	29592395	29592475	+
4113	MAGEB2	MAGE family member B2	X	gene	30233675	30238206	+
4114	MAGEB3	MAGE family member B3	X	gene	30248553	30255610	+
4115	MAGEB4	MAGE family member B4	X	gene	30260057	30262310	+
4112	MAGEB1	MAGE family member B1	X	gene	30261848	30270155	+
190	NR0B1	nuclear receptor subfamily 0 group B member 1	X	gene	30322539	30327495	-
